127.0.0.1 - - [19/Oct/2019:14:16:50 +0000] "POST /wp-cron.php?doing_wp_cron=1571494610.0675621032714843750000 HTTP/1.0" 200 0 "http://gymfitness.local/wp-cron.php?doing_wp_cron=1571494610.0675621032714843750000" "WordPress/5.2.4; http://gymfitness.local"
127.0.0.1 - - [19/Oct/2019:14:16:50 +0000] "GET /2019/10/19/hello-world/ HTTP/1.0" 200 17905 "http://gymfitness.local/2019/10/19/hello-world/" "WordPress/5.2.4; http://gymfitness.local"
127.0.0.1 - - [19/Oct/2019:16:03:15 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 44770 "http://gymfitness.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.56078"
127.0.0.1 - - [19/Oct/2019:16:03:15 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://gymfitness.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.56078"
127.0.0.1 - - [19/Oct/2019:16:04:01 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 45281 "http://gymfitness.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.56078"
127.0.0.1 - - [19/Oct/2019:16:04:01 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://gymfitness.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.56078"
127.0.0.1 - - [19/Oct/2019:16:04:28 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 45281 "http://gymfitness.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.56078"
127.0.0.1 - - [19/Oct/2019:16:04:28 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://gymfitness.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.56078"
127.0.0.1 - - [19/Oct/2019:16:04:48 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 45281 "http://gymfitness.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.56078"
127.0.0.1 - - [19/Oct/2019:16:04:48 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://gymfitness.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.56078"
127.0.0.1 - - [19/Oct/2019:16:05:22 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 44770 "http://gymfitness.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.56078"
127.0.0.1 - - [19/Oct/2019:16:05:22 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://gymfitness.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.56078"
127.0.0.1 - - [19/Oct/2019:16:05:55 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 44764 "http://gymfitness.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.56078"
127.0.0.1 - - [19/Oct/2019:16:05:55 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://gymfitness.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.56078"
127.0.0.1 - - [19/Oct/2019:16:06:12 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 45286 "http://gymfitness.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.56078"
127.0.0.1 - - [19/Oct/2019:16:06:13 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://gymfitness.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.56078"
127.0.0.1 - - [19/Oct/2019:16:07:05 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 45684 "http://gymfitness.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.56078"
127.0.0.1 - - [19/Oct/2019:16:07:05 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://gymfitness.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.56078"
127.0.0.1 - - [19/Oct/2019:16:07:06 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://gymfitness.local/wp-admin/themes.php?theme=gymfitnesss" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.56078"
127.0.0.1 - - [19/Oct/2019:16:07:07 +0000] "GET /wp-admin/undefined HTTP/1.0" 404 15658 "http://gymfitness.local/wp-admin/themes.php?theme=gymfitnesss" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.56078"
127.0.0.1 - - [19/Oct/2019:16:08:05 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://gymfitness.local/wp-admin/themes.php?theme=gymfitnesss" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.56078"
127.0.0.1 - - [19/Oct/2019:16:08:49 +0000] "GET /wp-admin/themes.php?theme=gymfitnesss HTTP/1.0" 200 45900 "http://gymfitness.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.56078"
127.0.0.1 - - [19/Oct/2019:16:08:49 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://gymfitness.local/wp-admin/themes.php?theme=gymfitnesss" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.56078"
127.0.0.1 - - [19/Oct/2019:16:09:19 +0000] "GET /wp-admin/themes.php?action=activate&stylesheet=gymfitnesss&_wpnonce=e9a98ec17c HTTP/1.0" 302 0 "http://gymfitness.local/wp-admin/themes.php?theme=gymfitnesss" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.56078"
127.0.0.1 - - [19/Oct/2019:16:09:19 +0000] "GET /wp-admin/themes.php?activated=true HTTP/1.0" 200 45651 "http://gymfitness.local/wp-admin/themes.php?theme=gymfitnesss" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.56078"
127.0.0.1 - - [19/Oct/2019:16:09:19 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://gymfitness.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.56078"
127.0.0.1 - - [19/Oct/2019:16:09:22 +0000] "GET / HTTP/1.0" 200 21 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.56078"
127.0.0.1 - - [19/Oct/2019:16:09:23 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://gymfitness.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.56078"
127.0.0.1 - - [19/Oct/2019:16:10:19 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://gymfitness.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.56078"
127.0.0.1 - - [19/Oct/2019:16:10:56 +0000] "GET /wp-admin/post-new.php?post_type=page HTTP/1.0" 200 224010 "http://gymfitness.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.56078"
127.0.0.1 - - [19/Oct/2019:16:10:57 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,utils,moxiejs,plupload&ver=5.2.4 HTTP/1.0" 200 213678 "http://gymfitness.local/wp-admin/post-new.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.56078"
127.0.0.1 - - [19/Oct/2019:16:10:57 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar&ver=5.2.4 HTTP/1.0" 200 23724 "http://gymfitness.local/wp-admin/post-new.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.56078"
127.0.0.1 - - [19/Oct/2019:16:10:57 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,admin-bar,buttons,media-views,editor-buttons,wp-components,wp-block-editor,wp-nux,wp-editor,wp-block-library,wp-block-&load%5B%5D=library-theme,wp-edit-blocks,wp-edit-post,wp-format-library,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,t&load%5B%5D=hemes,about,nav-menus,wp-pointer,widgets,site-icon,l10n,wp-auth-check&ver=5.2.4 HTTP/1.0" 200 715243 "http://gymfitness.local/wp-admin/post-new.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.56078"
127.0.0.1 - - [19/Oct/2019:16:10:58 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://gymfitness.local/wp-admin/post-new.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.56078"
127.0.0.1 - - [19/Oct/2019:16:11:09 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 1 "http://gymfitness.local/wp-admin/post-new.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.56078"
127.0.0.1 - - [19/Oct/2019:16:11:12 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 1 "http://gymfitness.local/wp-admin/post-new.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.56078"
127.0.0.1 - - [19/Oct/2019:16:11:15 +0000] "GET /wp-admin/plugin-install.php HTTP/1.0" 200 74170 "http://gymfitness.local/wp-admin/post-new.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.56078"
